GENOME	metH'	cbp	bmt	mttB	gbcAB	Cob_syn_75_perc	mttB-cbp-metH'	domain	phylum	class	order	family	genus	species
RSGB23-1_GCF-002269385-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter cobaltidurans
RSGB23-1_GCF-002270055-V1_GENO_10000001	1	1	1	1	0	1	1	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Thermotaleaceae	Anaeromicrobium	Anaeromicrobium sediminis
RSGB23-1_GCF-002282855-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Paraferrimonas	Paraferrimonas sedimenticola
RSGB23-1_GCF-002277955-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	Thermogutta	Thermogutta terrifontis
RSGB23-1_GCF-002283365-V1_GENO_10000001	1	1	0	0	0	0	0	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rubricoccaceae	Rubrivirga	Rubrivirga marina
RSGB23-1_GCF-002277025-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp002277025
RSGB23-1_GCF-002285435-V1_GENO_10000001	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Actibacterium_C	Actibacterium_C ureilyticum
RSGB23-1_GCF-002283555-V1_GENO_10000001	1	1	0	0	1	0	0	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rubricoccaceae	Rubrivirga	Rubrivirga sp002283555
RSGB23-1_GCF-002284915-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	IMCC26077	IMCC26077 sp002284915
RSGB23-1_GCF-002284855-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp002284855
RSGB23-1_GCF-002284875-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sp002284875
RSGB23-1_GCF-002287375-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Bacillota	Bacilli	Bacillales_D	Amphibacillaceae	Virgibacillus_G	Virgibacillus_G profundi
RSGB23-1_GCF-002288185-V1_GENO_10000001	1	1	1	1	0	0	1	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila vernalis
RSGB23-1_GCF-002288325-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila lacus_C
RSGB23-1_GCF-002287925-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila lacus_C
RSGB23-1_GCF-002288385-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila lacus_D
RSGB23-1_GCF-002288145-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila versatilis
RSGB23-1_GCF-002288345-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila versatilis
RSGB23-1_GCF-002288105-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila versatilis
RSGB23-1_GCF-002288265-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila versatilis
RSGB23-1_GCF-002287885-V2_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus limnes
RSGB23-1_GCF-002288045-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila dulcis
RSGB23-1_GCF-002288005-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus hibericus
RSGB23-1_GCF-002288065-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Planktophila	Planktophila sulfonica
RSGB23-1_GCF-002288305-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus abundans
RSGB23-1_GCF-002310795-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tetraodonis
RSGB23-1_GCF-002319075-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	B-17B0	B-17BO	UBA2475	UBA2475 sp002319075
RSGB23-1_GCF-002355415-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Sulfurifustaceae	Sulfurifustis	Sulfurifustis variabilis
RSGB23-1_GCF-002355855-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium cloacae
RSGB23-1_GCF-002355735-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Sulfurifustaceae	Sulfuricaulis	Sulfuricaulis limicola
RSGB23-1_GCF-002355535-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Aurantimicrobium	Aurantimicrobium minutum
RSGB23-1_GCF-002335445-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Campylobacterota	Campylobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas natsushimae
RSGB23-1_GCF-002355575-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus formosensis
RSGB23-1_GCF-002355395-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microcella	Microcella alkaliphila_A
RSGB23-1_GCF-002368075-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Sphaerospermopsis	Sphaerospermopsis kisseleviana_A
RSGB23-1_GCF-002368395-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	NIES-3974	NIES-3974 sp002368395
RSGB23-1_GCF-002368095-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Rivularia	Rivularia parasitica
RSGB23-1_GCF-002368275-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Aulosira	Aulosira diplosiphon
RSGB23-1_GCF-002368115-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Dolichospermum	Dolichospermum compactum
RSGB23-1_GCF-002368135-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Raphidiopsis	Raphidiopsis curvispora_A
RSGB23-1_GCF-002368335-V1_GENO_10000001	1	0	1	0	1	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Amazonocrinis	Amazonocrinis sp002368335
RSGB23-1_GCF-002356335-V1_GENO_10000001	1	0	0	0	0	1	0	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium stephanolepidis
RSGB23-1_GCF-002356295-V1_GENO_10000001	1	1	0	0	0	1	0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Labilibaculum	Labilibaculum antarcticum
RSGB23-1_GCF-002374815-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas atlantica
RSGB23-1_GCF-002381365-V1_GENO_10000001	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter gallaeciensis
RSGB23-1_GCF-002381305-V1_GENO_10000001	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter gallaeciensis
RSGB23-1_GCF-002382885-V1_GENO_10000001	1	1	1	0	0	1	0	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp002382885
RSGB23-1_GCF-002374855-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas adhaesiva
RSGB23-1_GCF-002369955-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Ichthyobacteriaceae	Ichthyobacterium	Ichthyobacterium seriolicida
RSGB23-1_GCF-002381345-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Enterovibrio	Enterovibrio luxaltus
RSGB23-1_GCF-002407505-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas fuliginea
RSGB23-1_GCF-002407265-V1_GENO_10000001	1	1	1	0	1	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter ethanolicus
RSGB23-1_GCF-002412335-V2_GENO_10000001	1	0	0	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcoleaceae	Microcoleus	Microcoleus bourrellyi
RSGB23-1_GCF-002442555-V1_GENO_10000001	1	0	0	0	1	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E hydrolytica
RSGB23-1_GCF-002443175-V1_GENO_10000001	1	0	0	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Cycloclasticaceae	Cycloclasticus	Cycloclasticus pugetii
RSGB23-1_GCF-002443155-V1_GENO_10000001	1	0	0	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Alcaligenes	Alcaligenes faecalis
RSGB23-1_GCF-002504165-V1_GENO_10000001	1	1	1	1	0	0	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pacificitalea	Pacificitalea manganoxidans
RSGB23-1_GCF-002532075-V1_GENO_10000001	0	1	1	0	0	0	0	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroploca	Chloroploca asiatica
RSGB23-1_GCF-002532535-V1_GENO_10000001	0	1	1	0	0	1	0	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Viridilinea	Viridilinea mediisalina
RSGB23-1_GCF-002557795-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga caeni
RSGB23-1_GCF-002586745-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas sobria
RSGB23-1_GCF-002587065-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas bestiarum
RSGB23-1_GCF-002592005-V1_GENO_10000001	1	1	0	0	1	1	0	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium palauense
RSGB23-1_GCF-002591975-V1_GENO_10000001	1	1	1	0	1	1	0	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium neglectum
RSGB23-1_GCF-002591745-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Neolewinella	Neolewinella sp002591745
RSGB23-1_GCF-002591915-V1_GENO_10000001	1	0	0	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Marinicellaceae	Marinicella	Marinicella litoralis
RSGB23-1_GCF-002723615-V1_GENO_10000001	1	1	1	1	0	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Limimaricola	Limimaricola cinnabarinus_B
RSGB23-1_GCF-002688545-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Micromonospora	Micromonospora sediminicola
RSGB23-1_GCF-002688585-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Fonsibacter	Fonsibacter ubiquis
RSGB23-1_GCF-002735645-V1_GENO_10000001	1	1	0	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Iodobacter	Iodobacter sp002735645
RSGB23-1_GCF-002744715-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	Marinobacter profundi
RSGB23-1_GCF-002742635-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp002742635
RSGB23-1_GCF-002749615-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter mirabilis
RSGB23-1_GCF-002742625-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp002742625
RSGB23-1_GCF-002744735-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	Marinobacter guineae
RSGB23-1_GCF-002742365-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sp002742365
RSGB23-1_GCF-002749895-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio fujianensis
RSGB23-1_GCF-002744755-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella nanhaiensis
RSGB23-1_GCF-002753995-V1_GENO_10000001	1	0	1	0	1	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E defluvii
RSGB23-1_GCF-002751875-V1_GENO_10000001	1	1	1	1	0	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceaniglobus	Oceaniglobus indicus
RSGB23-1_GCF-002754935-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Thermosynechococcales	Thermosynechococcaceae	Thermosynechococcus	Thermosynechococcus lividus
RSGB23-1_GCF-002760475-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Cyanobacteriota	Cyanobacteriia	Thermostichales	Thermostichaceae	Thermostichus	Thermostichus sp000013205
RSGB23-1_GCF-002760615-V1_GENO_10000001	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Puniceibacterium	Puniceibacterium antarcticum
RSGB23-1_GCF-002763455-V1_GENO_10000001	1	1	0	0	0	0	0	Bacteria	Bacillota	Bacilli	Bacillales_D	Amphibacillaceae	Lentibacillus_A	Lentibacillus_A sediminis
RSGB23-1_GCF-002770725-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas	Pleomorphomonas carboxyditropha
RSGB23-1_GCF-002786325-V1_GENO_10000001	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola_C	Pseudooceanicola_C lipolyticus
RSGB23-1_GCF-002778285-V1_GENO_10000001	1	1	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans_A	Limnohabitans_A sp002778285
RSGB23-1_GCF-002776575-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingorhabdus	Parasphingorhabdus sp002776575
RSGB23-1_GCF-002795805-V1_GENO_10000001	1	1	0	0	0	0	0	Bacteria	Pseudomonadota	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	Mariprofundus aestuarium
RSGB23-1_GCF-002795825-V1_GENO_10000001	1	1	0	0	0	0	0	Bacteria	Pseudomonadota	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	Mariprofundus ferrinatatus
RSGB23-1_GCF-002798405-V1_GENO_10000001	1	1	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Glycomyces	Glycomyces xiaoerkulensis
RSGB23-1_GCF-002795305-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas cavernicola
RSGB23-1_GCF-002795865-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	Qipengyuania seohaensis
RSGB23-1_GCF-002795845-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Natronospirillaceae	Reinekea	Reinekea forsetii
RSGB23-1_GCF-002799245-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia_S
RSGB23-1_GCF-002804065-V1_GENO_10000001	1	1	1	0	0	1	0	Bacteria	Bacillota	Bacilli	Kyrpidiales	Kyrpidiaceae	Kyrpidia	Kyrpidia spormannii
RSGB23-1_GCF-002806995-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Confluentibacter	Confluentibacter lentus
RSGB23-1_GCF-002813775-V1_GENO_10000001	1	1	1	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiodictyon	Thiodictyon syntrophicum
RSGB23-1_GCF-002812955-V1_GENO_10000001	1	0	0	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio sp002812955
RSGB23-1_GCF-002813915-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp002813915
RSGB23-1_GCF-002814095-V1_GENO_10000001	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sagittula	Sagittula sp002814095
RSGB23-1_GCF-002812985-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas lusitana
RSGB23-1_GCF-002831685-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp002831685
RSGB23-1_GCF-002831625-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens sp002831625
RSGB23-1_GCF-002831665-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix sp002831665
RSGB23-1_GCF-002831645-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya sp002831645
RSGB23-1_GCF-002836205-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Shewanella sp002836205
RSGB23-1_GCF-002835545-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Psychrobiaceae	Psychrobium	Psychrobium sp002835545
RSGB23-1_GCF-002836595-V1_GENO_10000001	1	0	1	0	0	1	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum sp002836595
RSGB23-1_GCF-002836515-V1_GENO_10000001	1	0	1	0	1	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002836515
RSGB23-1_GCF-002835605-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E fluvialis
RSGB23-1_GCF-002836255-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia sp002836255
RSGB23-1_GCF-002835465-V1_GENO_10000001	1	0	0	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas	Psychromonas sp002835465
RSGB23-1_GCF-002836415-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas	Psychromonas sp002836415
RSGB23-1_GCF-002835995-V1_GENO_10000001	1	0	0	0	0	1	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas	Psychromonas sp002835995
RSGB23-1_GCF-002836355-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Moritellaceae	Moritella	Moritella sp002836355
RSGB23-1_GCF-002835935-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola sp002835935
RSGB23-1_GCF-002836745-V1_GENO_10000001	1	0	1	0	1	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Glaciecola sp002836745
RSGB23-1_GCF-002836475-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp002836475
RSGB23-1_GCF-002834295-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	Rhodohalobacter	Rhodohalobacter barkolensis
RSGB23-1_GCF-002836085-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya namhaensis
RSGB23-1_GCF-002836775-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia sp002836775
RSGB23-1_GCF-002843315-V1_GENO_10000001	1	1	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Labilibaculum	Labilibaculum filiforme
RSGB23-1_GCF-002843305-V1_GENO_10000001	1	1	1	0	0	1	0	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces barkulensis
RSGB23-1_GCF-002843385-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Labilibaculum	Labilibaculum manganireducens
RSGB23-1_GCF-002838765-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Kangiella	Kangiella profundi
RSGB23-1_GCF-002843965-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium hominis
RSGB23-1_GCF-002838205-V1_GENO_10000001	0	1	0	0	0	0	0	Bacteria	Bacillota_I	Bacilli_A	Acholeplasmatales	Acholeplasmataceae	Mariniplasma	Mariniplasma sp002838205
RSGB23-1_GCF-002844375-V1_GENO_10000001	1	0	1	0	1	1	0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	Thalassospiraceae	Thalassospira	Thalassospira marina
RSGB23-1_GCF-002843425-V1_GENO_10000001	1	0	0	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Thermonemataceae	Raineya	Raineya orbicola
RSGB23-1_GCF-002843175-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Confluentibacter	Confluentibacter flavum
RSGB23-1_GCF-002847305-V1_GENO_10000001	1	1	1	1	1	1	1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus tegillarcae
RSGB23-1_GCF-002844555-V1_GENO_10000001	1	0	1	0	0	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Brumimicrobium	Brumimicrobium salinarum
